Random	100.01006912855266	24999542	75000246	100000213	3245.537013549325	1081.1954169811297	3605.6706281765833	1201.203758529329	8.11294327806808	8.10818521305737	9.01316956308236	9.00815870850064	12991
Random	99.99904772240941	25001369	74998417	100000253	3229.1972680426184	1080.5844346290066	3589.0976257044676	1200.5786623965964	8.073559969877	8.1043156799302	8.97336808120313	9.00426082692927	13448
Random	100.00808655140088	24994286	75005556	100000230	3231.115542984335	1080.93608523437	3591.125431160494	1200.9678314672428	8.07534577650813	8.10697424925833	8.9750911789086	9.0072050015362	13688
Random	100.0126851257714	24998391	75001357	100000191	3237.9648480348055	1076.95912642331	3598.0393480551097	1196.9453801025652	8.09344595562532	8.0763259354481	8.99345854531328	8.97612357142811	13339
Random	99.99952680141473	25000012	74999733	100000299	3228.407662276071	1082.9079904416662	3588.375854773645	1202.9308510578119	8.07112639726515	8.12187833278458	8.9710497041336	9.02204891628723	13505
Random	100.00262327268123	24992166	75007612	100000279	3230.99251637851	1081.2356204193054	3590.929959685616	1201.2508700242645	8.07485426079641	8.10989023588174	8.97439145517109	9.01007105909078	13351
Random	100.00094104816495	24994084	75005680	100000195	3219.161618276077	1080.8547235772135	3579.0689123971565	1200.8605551115666	8.04601390295299	8.10696359954519	8.94555975506652	9.0070657129792	13631
Random	99.99931966164638	25000284	74999517	100000242	3237.8883196165157	1083.8077751328733	3597.9373222700906	1203.8314579670437	8.09492849115856	8.12856955846501	8.9950661604313	9.02874597275221	13205
Random	100.00939621036169	25009094	74990639	100000209	3240.9144581985333	1080.3913542125038	3600.9140375778197	1200.396086404129	8.10460692261958	8.10116937682092	9.00484805968985	9.0010068156827	13975
Random	99.99681285637413	24998273	75001639	100000200	3237.2475893957817	1081.336439267007	3597.2400078751566	1201.3257264825243	8.09284183938944	8.11046906121836	8.99278865847596	9.01043621472774	13202
Random	99.99996279008431	24991263	75008550	100000226	3221.7172290423196	1082.1512361145908	3581.718484233916	1202.1636808828953	8.0515188430812	8.11707927196419	8.95120594905792	9.01727394444447	13356
Random	100.01393082364065	24997402	75002353	100000261	3247.876769304618	1079.6674675848342	3607.862340222271	1199.6672236985612	8.11783112955602	8.09665015695822	9.01757528768217	8.99654996169461	13369
Random	100.0075833425584	25004677	74995066	100000230	3230.7101327856017	1078.932013251898	3590.618349754775	1198.9209353045358	8.07773436548934	8.09087418917376	8.97760448888065	8.99066255893661	13301
Random	99.99768068396598	25003931	74995918	100000171	3207.711891120068	1082.2078004611726	3567.560466458728	1202.2238427982795	8.02076301996808	8.11630996783661	8.9205450963802	9.01640081093156	12925
Random	100.00556511020527	24993447	75006377	100000176	3236.7711483443145	1082.273891236775	3596.8032007664706	1202.2730924800087	8.08939916130058	8.11730970205286	8.9891929521476	9.01732926361206	13262
Random	100.0218137031348	24996512	75003169	100000169	3230.673183740451	1076.6614560742444	3590.706589597343	1196.6564326630037	8.07396562068129	8.07355444502752	8.97372678514254	8.97335731223088	12872
Random	100.00939883734905	24996859	75002964	100000241	3226.832692842245	1079.386266618352	3586.9073265820407	1199.3916022839337	8.06537854959322	8.09497147880257	8.96536643196579	8.99496133224143	13063
Random	99.9961617215915	24992550	75007255	100000302	3230.401168513387	1081.4212889976573	3590.489939100461	1201.4269773390577	8.07395837745342	8.11177841699444	8.97394511539253	9.01194049709005	12869
Random	100.00290906499642	25000811	74999008	100000172	3219.988243292591	1077.347465825634	3579.9284176786027	1197.3551968374486	8.05006790639578	8.07977596755663	8.94992087137513	8.97979517641999	13013
Random	100.01830250271298	25000509	74999319	100000313	3229.5196851930214	1076.639139351362	3589.5008915306694	1196.617116296991	8.07255231549738	8.07326021575827	8.97235783669447	8.97292072298463	13123
Random	100.01579862097739	25003262	74996377	100000247	3231.823649161599	1079.1137800617134	3591.8510084142886	1199.1186699196508	8.07953806751538	8.09170483100787	8.97958082832923	8.99155431195018	13032
Random	100.01060992899222	24997274	75002471	100000198	3245.739836012447	1078.5230839761718	3605.7349798077644	1198.5032406839214	8.11264782565462	8.08837489285828	9.01244138979994	8.98815930939218	13041
Random	100.0010665573656	25005348	74994445	100000247	3271.0893785740172	1082.302577465451	3631.270057539224	1202.3295995681274	8.17944833090975	8.11659390280837	9.08008176942979	9.01671914580825	13007
Random	100.0062557889275	24996755	75003001	100000177	3243.6208913218247	1075.617450095865	3603.713402470934	1195.5990317647997	8.10759060255305	8.06695441794751	9.00764889740749	8.96679504810089	13140
Random	100.01061628611325	25004618	74995171	100000225	3242.7734456050803	1077.387463852587	3602.763378191297	1197.3840158217197	8.10763022868235	8.07903081895953	9.00767417385455	8.97884960845219	13020
Random	99.99453529316985	25004923	74994866	100000241	3247.068392422225	1082.3777820251548	3607.061068643296	1202.3718201413985	8.11976315457769	8.11773592611836	9.01997007139364	9.01767734034104	13280
Random	100.00235001588747	25002696	74997082	100000175	3246.9760873370797	1081.0220945661358	3607.0359430415324	1201.0457416393954	8.11820696112619	8.10717308378273	9.01843288380566	9.00729400290126	12863
Random	100.02148519724426	25002433	74997351	100000199	3249.137032466922	1077.2062128970215	3609.3087656443	1197.222514004418	8.1219782895123	8.07703728048387	9.02230156659855	8.97693369286929	13162
Random	100.00164393700807	24997537	75002273	100000182	3223.4699383214615	1081.438905884351	3583.374142281569	1201.4642516403676	8.05779477241347	8.11091005839692	8.9574511422605	9.0111114733962	13047
Random	99.99661784041717	24998171	75001698	100000308	3226.688852761922	1082.0956516899278	3586.624447475538	1202.0983981083675	8.06644729868847	8.11618536194519	8.96624965986704	9.01625514635472	13098
Random	99.997049475783	25001508	74998323	100000196	3232.3978626429453	1080.9310816214804	3592.4503919228496	1200.9274185288245	8.08176108721603	8.10706500581079	8.98197132450056	9.00704219627505	12859
Random	100.01643977777813	25000737	74998987	100000196	3240.6547384222986	1076.7481075702017	3600.6664404311446	1196.754174128304	8.10065044938159	8.07418623870773	9.00055778858073	8.97407067791923	12993
Random	100.01220833607198	24989072	75010632	100000196	3218.4127864800585	1078.8571674501527	3578.5517389895163	1198.8275240252108	8.04162059648241	8.0916169523991	8.94146466549716	8.99141186791956	13274
Random	99.99291246849863	24998981	75000746	100000261	3220.266568163352	1080.3406972970083	3580.135084062686	1200.3320521128035	8.05101476002274	8.10327028867316	8.95071189651889	9.00327678308017	13201
